House_ID,Community_Name,Region,Current_Overcrowding_Index,Last_Refurbished_Date,Asset_Condition_Score
HSG-01668,Tjuntjuntjara,Goldfields,8,2012-07-13,3
HSG-01669,Bidyadanga,Kimberley,2,2016-04-20,5
HSG-01670,Pia Wadjari,Mid West,6,2020-03-01,9
HSG-01671,Carnarvon Reserve,Gascoyne,7,2013-06-28,5
HSG-01672,Cheeditha,Pilbara,3,2014-04-08,8
HSG-01673,Tjuntjuntjara,Goldfields,3,2023-07-11,8
HSG-01674,Yulga Jinna,Mid West,4,2020-03-20,8
HSG-01675,Beagle Bay,Kimberley,6,2025-07-30,5
HSG-01676,Wakathuni,Pilbara,4,2014-04-30,5
HSG-01677,Burringurrah,Gascoyne,6,2010-09-02,6
HSG-01678,Mungullah,Mid West,4,2024-12-07,5
HSG-01679,Bidyadanga,Kimberley,5,2012-11-06,2
HSG-01680,Beagle Bay,Kimberley,6,1997-10-14,4
HSG-01681,Carnarvon Reserve,Gascoyne,2,1996-02-07,2
HSG-01682,Ardyaloon,Kimberley,1,2009-09-25,3
HSG-01683,Warmun,Kimberley,3,2025-01-25,9
HSG-01684,Yandeyarra,Pilbara,4,2020-07-11,6
HSG-01685,Bidyadanga,Kimberley,6,2022-10-09,6
HSG-01686,Carnarvon Reserve,Gascoyne,5,1996-05-04,3
HSG-01687,Ardyaloon,Kimberley,8,2010-08-02,9
HSG-01688,Carnarvon Reserve,Gascoyne,1,2012-02-19,4
HSG-01689,Pia Wadjari,Mid West,4,2001-12-20,4
HSG-01690,Kalumburu,Kimberley,6,1997-03-27,4
HSG-01691,Coonana,Goldfields,10,2024-07-30,8
HSG-01692,Cheeditha,Pilbara,5,2024-03-29,7
HSG-01693,Coonana,Goldfields,7,2001-03-10,4
HSG-01694,Wongatha Wonganarra,Goldfields,3,2020-10-18,6
HSG-01695,Yandeyarra,Pilbara,7,2022-04-09,6
HSG-01696,Burringurrah,Gascoyne,2,2009-05-25,4
HSG-01697,Mungullah,Mid West,5,2026-05-26,5
HSG-01698,Yandeyarra,Pilbara,9,1996-01-12,3
HSG-01699,Yulga Jinna,Mid West,6,2010-06-13,8
HSG-01700,Jigalong,Pilbara,10,2021-07-07,5
HSG-01701,Wongatha Wonganarra,Goldfields,6,2011-11-04,7
HSG-01702,Jigalong,Pilbara,5,2024-07-28,5
HSG-01703,Wakathuni,Pilbara,6,2011-07-16,1
HSG-01704,Tjuntjuntjara,Goldfields,7,2013-05-30,6
HSG-01705,Carnarvon Reserve,Gascoyne,5,2020-03-31,9
HSG-01706,Carnarvon Reserve,Gascoyne,4,2014-08-29,5
HSG-01707,Carnarvon Reserve,Gascoyne,9,1999-07-20,4
HSG-01708,Cheeditha,Pilbara,4,2025-02-19,5
HSG-01709,Beagle Bay,Kimberley,7,2010-09-21,6
HSG-01710,Jigalong,Pilbara,2,2025-05-02,5
HSG-01711,Tjuntjuntjara,Goldfields,4,2019-10-21,5
HSG-01712,Tjuntjuntjara,Goldfields,6,2012-05-10,6
HSG-01713,Ardyaloon,Kimberley,1,2021-03-11,7
HSG-01714,Warmun,Kimberley,6,2023-04-24,8
HSG-01715,Wakathuni,Pilbara,6,2015-10-30,7
HSG-01716,Cheeditha,Pilbara,6,2019-04-05,8
HSG-01717,Coonana,Goldfields,6,2023-01-29,5
HSG-01718,Mungullah,Mid West,10,2014-02-09,7
HSG-01719,Warmun,Kimberley,6,1995-10-01,3
HSG-01720,Warmun,Kimberley,2,2022-02-09,6
HSG-01721,Burringurrah,Gascoyne,5,2008-11-16,4
HSG-01722,Coonana,Goldfields,5,2012-02-23,8
HSG-01723,Tjuntjuntjara,Goldfields,7,2007-12-14,3
HSG-01724,Yandeyarra,Pilbara,5,1996-05-06,4
HSG-01725,Coonana,Goldfields,4,2022-10-04,5
HSG-01726,Pia Wadjari,Mid West,4,2008-12-09,3
HSG-01727,Cheeditha,Pilbara,5,2008-07-11,4
HSG-01728,Carnarvon Reserve,Gascoyne,1,2019-04-17,9
HSG-01729,Yulga Jinna,Mid West,7,2011-02-12,5
HSG-01730,Burringurrah,Gascoyne,5,2000-01-14,3
HSG-01731,Warmun,Kimberley,9,2019-01-25,9
HSG-01732,Tjuntjuntjara,Goldfields,5,2018-08-02,7
HSG-01733,Yandeyarra,Pilbara,5,2001-05-13,3
HSG-01734,Warmun,Kimberley,4,2024-10-24,6
HSG-01735,Burringurrah,Gascoyne,4,2010-06-11,5
HSG-01736,Warmun,Kimberley,5,2011-01-30,5
HSG-01737,Kalumburu,Kimberley,5,2013-06-12,4
HSG-01738,Mungullah,Mid West,3,2009-12-01,3
HSG-01739,Coonana,Goldfields,7,2012-05-24,2
HSG-01740,Yulga Jinna,Mid West,8,2017-03-10,8
HSG-01741,Yulga Jinna,Mid West,4,1996-05-24,1
HSG-01742,Pia Wadjari,Mid West,4,2021-06-04,5
HSG-01743,Mungullah,Mid West,3,2014-07-16,5
HSG-01744,Yulga Jinna,Mid West,8,2025-07-12,7
HSG-01745,Warmun,Kimberley,3,2003-09-06,3
HSG-01746,Bidyadanga,Kimberley,4,2013-01-14,5
HSG-01747,Carnarvon Reserve,Gascoyne,6,2023-07-17,5
HSG-01748,Wongatha Wonganarra,Goldfields,6,2024-09-08,9
HSG-01749,Coonana,Goldfields,7,2022-11-15,5
HSG-01750,Tjuntjuntjara,Goldfields,5,2024-11-23,5
HSG-01751,Coonana,Goldfields,8,1996-06-10,4
HSG-01752,Kalumburu,Kimberley,5,2020-03-21,6
HSG-01753,Coonana,Goldfields,4,1997-04-08,3
HSG-01754,Yulga Jinna,Mid West,6,2020-02-05,5
HSG-01755,Tjuntjuntjara,Goldfields,6,2017-09-16,5
HSG-01756,Pia Wadjari,Mid West,8,2013-04-30,4
HSG-01757,Tjuntjuntjara,Goldfields,9,1999-09-30,2
HSG-01758,Carnarvon Reserve,Gascoyne,6,2010-06-04,6
HSG-01759,Burringurrah,Gascoyne,3,2011-07-20,6
HSG-01760,Wongatha Wonganarra,Goldfields,8,2012-02-26,2
HSG-01761,Mungullah,Mid West,6,2011-11-14,1
HSG-01762,Cheeditha,Pilbara,3,2024-04-04,8
HSG-01763,Cheeditha,Pilbara,4,2010-06-11,3
HSG-01764,Wakathuni,Pilbara,5,2022-02-15,9
HSG-01765,Carnarvon Reserve,Gascoyne,1,2004-11-02,4
HSG-01766,Carnarvon Reserve,Gascoyne,8,2010-12-07,9
HSG-01767,Pia Wadjari,Mid West,5,2014-01-03,3
HSG-01768,Yandeyarra,Pilbara,10,2026-01-31,8
HSG-01769,Burringurrah,Gascoyne,6,2000-08-12,4
HSG-01770,Wongatha Wonganarra,Goldfields,5,2015-09-26,5
HSG-01771,Burringurrah,Gascoyne,6,2011-12-29,8
HSG-01772,Carnarvon Reserve,Gascoyne,7,2005-03-08,4
HSG-01773,Coonana,Goldfields,8,2010-11-24,6
HSG-01774,Coonana,Goldfields,7,2021-12-01,8
HSG-01775,Tjuntjuntjara,Goldfields,3,2020-07-18,5
HSG-01776,Cheeditha,Pilbara,4,2009-03-05,3
HSG-01777,Jigalong,Pilbara,6,2019-04-02,10
HSG-01778,Bidyadanga,Kimberley,1,2021-10-17,5
HSG-01779,Tjuntjuntjara,Goldfields,6,2021-02-14,6
HSG-01780,Carnarvon Reserve,Gascoyne,5,2003-12-10,3
HSG-01781,Cheeditha,Pilbara,6,1999-09-02,4
HSG-01782,Cheeditha,Pilbara,1,2023-05-18,8
HSG-01783,Pia Wadjari,Mid West,7,2021-10-08,6
HSG-01784,Coonana,Goldfields,6,2025-08-23,7
HSG-01785,Burringurrah,Gascoyne,5,2016-10-01,7
HSG-01786,Wongatha Wonganarra,Goldfields,4,2021-08-14,8
HSG-01787,Pia Wadjari,Mid West,6,2022-09-27,6
HSG-01788,Beagle Bay,Kimberley,2,2022-12-24,6
HSG-01789,Warmun,Kimberley,3,2006-10-18,4
HSG-01790,Coonana,Goldfields,3,2004-05-06,4
HSG-01791,Carnarvon Reserve,Gascoyne,10,2019-01-09,8
HSG-01792,Yandeyarra,Pilbara,9,2011-08-31,3
HSG-01793,Yulga Jinna,Mid West,5,2011-09-13,3
HSG-01794,Mungullah,Mid West,3,1998-12-25,4
HSG-01795,Carnarvon Reserve,Gascoyne,8,2014-11-10,5
HSG-01796,Wakathuni,Pilbara,7,2014-11-16,7
HSG-01797,Coonana,Goldfields,10,2004-12-09,3
HSG-01798,Tjuntjuntjara,Goldfields,8,2011-08-19,8
HSG-01799,Beagle Bay,Kimberley,3,2011-11-02,7
HSG-01800,Pia Wadjari,Mid West,6,2020-10-25,5
HSG-01801,Mungullah,Mid West,3,1995-08-04,4
HSG-01802,Beagle Bay,Kimberley,10,2019-12-27,6
HSG-01803,Yulga Jinna,Mid West,7,2004-05-01,4
HSG-01804,Burringurrah,Gascoyne,3,2024-05-26,7
HSG-01805,Yulga Jinna,Mid West,2,2017-10-31,5
HSG-01806,Wakathuni,Pilbara,5,2022-02-17,6
HSG-01807,Wakathuni,Pilbara,5,2016-08-21,6
HSG-01808,Mungullah,Mid West,7,2016-08-05,7
HSG-01809,Tjuntjuntjara,Goldfields,3,2012-02-08,5
HSG-01810,Ardyaloon,Kimberley,8,2022-01-16,7
HSG-01811,Wongatha Wonganarra,Goldfields,2,2011-03-31,6
HSG-01812,Tjuntjuntjara,Goldfields,1,2020-09-21,6
HSG-01813,Yandeyarra,Pilbara,9,2011-01-12,4
HSG-01814,Mungullah,Mid West,3,2014-08-08,7
HSG-01815,Yulga Jinna,Mid West,2,2001-01-23,4
HSG-01816,Yulga Jinna,Mid West,6,2010-11-23,4
HSG-01817,Carnarvon Reserve,Gascoyne,4,2018-03-09,7
HSG-01818,Carnarvon Reserve,Gascoyne,6,2021-12-18,6
HSG-01819,Yulga Jinna,Mid West,4,2021-11-29,6
HSG-01820,Yandeyarra,Pilbara,5,2017-11-28,6
HSG-01821,Yulga Jinna,Mid West,4,2015-05-08,5
HSG-01822,Tjuntjuntjara,Goldfields,3,2023-09-09,5
HSG-01823,Jigalong,Pilbara,3,2010-07-31,3
HSG-01824,Cheeditha,Pilbara,6,2015-06-16,6
HSG-01825,Tjuntjuntjara,Goldfields,7,2015-04-13,5
HSG-01826,Burringurrah,Gascoyne,6,2022-05-24,6
HSG-01827,Cheeditha,Pilbara,6,2002-09-29,4
HSG-01828,Pia Wadjari,Mid West,5,2021-04-08,6
HSG-01829,Jigalong,Pilbara,5,1998-02-12,2
HSG-01830,Yandeyarra,Pilbara,5,2012-10-09,9
HSG-01831,Ardyaloon,Kimberley,4,2010-05-25,4
HSG-01832,Pia Wadjari,Mid West,6,2016-06-12,6
HSG-01833,Coonana,Goldfields,8,1999-08-04,3
HSG-01834,Burringurrah,Gascoyne,7,2020-06-01,7
HSG-01835,Coonana,Goldfields,5,2023-02-06,6
HSG-01836,Jigalong,Pilbara,7,2018-12-25,7
HSG-01837,Jigalong,Pilbara,2,2022-04-20,7
HSG-01838,Yulga Jinna,Mid West,5,2023-04-21,6
HSG-01839,Warmun,Kimberley,5,2013-05-11,5
HSG-01840,Yandeyarra,Pilbara,8,2024-06-26,5
HSG-01841,Carnarvon Reserve,Gascoyne,3,2011-04-03,5
HSG-01842,Coonana,Goldfields,5,2023-12-27,8
HSG-01843,Ardyaloon,Kimberley,6,2010-07-29,4
HSG-01844,Jigalong,Pilbara,10,2020-06-21,6
HSG-01845,Coonana,Goldfields,8,2024-03-16,5
HSG-01846,Wongatha Wonganarra,Goldfields,6,2014-12-03,7
HSG-01847,Jigalong,Pilbara,8,2024-04-09,7
HSG-01848,Carnarvon Reserve,Gascoyne,7,2020-02-22,5
HSG-01849,Coonana,Goldfields,4,2026-04-09,6
HSG-01850,Wakathuni,Pilbara,7,2014-06-09,5
HSG-01851,Carnarvon Reserve,Gascoyne,7,2011-06-23,8
HSG-01852,Beagle Bay,Kimberley,3,2002-11-22,4
HSG-01853,Mungullah,Mid West,5,2018-11-04,6
HSG-01854,Bidyadanga,Kimberley,4,2022-10-04,8
HSG-01855,Kalumburu,Kimberley,6,2021-09-19,6
HSG-01856,Wongatha Wonganarra,Goldfields,2,2004-08-22,3
HSG-01857,Ardyaloon,Kimberley,6,2003-09-25,2
HSG-01858,Warmun,Kimberley,7,2016-10-10,5
HSG-01859,Burringurrah,Gascoyne,10,2012-02-07,10
HSG-01860,Burringurrah,Gascoyne,5,2016-10-24,5
HSG-01861,Yandeyarra,Pilbara,7,2010-06-20,9
HSG-01862,Coonana,Goldfields,1,2013-06-21,2
HSG-01863,Yulga Jinna,Mid West,4,2022-11-09,7
HSG-01864,Yulga Jinna,Mid West,6,2024-03-29,7
HSG-01865,Wakathuni,Pilbara,2,2001-06-14,1
HSG-01866,Carnarvon Reserve,Gascoyne,7,2009-04-30,4
HSG-01867,Coonana,Goldfields,1,2016-02-19,6
HSG-01868,Burringurrah,Gascoyne,7,2023-01-31,5
HSG-01869,Yulga Jinna,Mid West,4,2011-01-11,5
HSG-01870,Burringurrah,Gascoyne,4,2001-12-04,3
HSG-01871,Yulga Jinna,Mid West,3,2013-09-26,6
HSG-01872,Burringurrah,Gascoyne,6,2021-10-10,6
HSG-01873,Ardyaloon,Kimberley,3,2017-09-23,5
HSG-01874,Mungullah,Mid West,1,2022-05-15,6
HSG-01875,Ardyaloon,Kimberley,8,2011-09-20,3
HSG-01876,Beagle Bay,Kimberley,4,2013-07-27,6
HSG-01877,Coonana,Goldfields,8,2016-07-17,5
HSG-01878,Carnarvon Reserve,Gascoyne,3,2011-06-29,2
HSG-01879,Burringurrah,Gascoyne,5,2012-02-19,9
HSG-01880,Wongatha Wonganarra,Goldfields,6,2010-09-24,5
HSG-01881,Burringurrah,Gascoyne,6,2015-08-29,5
HSG-01882,Carnarvon Reserve,Gascoyne,3,2024-10-21,7
HSG-01883,Warmun,Kimberley,5,2011-12-23,6
HSG-01884,Pia Wadjari,Mid West,3,2012-05-14,8
HSG-01885,Beagle Bay,Kimberley,6,2016-06-04,5
HSG-01886,Wakathuni,Pilbara,7,2013-03-25,5
HSG-01887,Wongatha Wonganarra,Goldfields,3,2001-09-28,4
HSG-01888,Kalumburu,Kimberley,1,2010-06-30,6
HSG-01889,Burringurrah,Gascoyne,1,1998-08-22,3
HSG-01890,Yandeyarra,Pilbara,1,2014-01-18,5
HSG-01891,Yulga Jinna,Mid West,5,2013-07-21,5
HSG-01892,Tjuntjuntjara,Goldfields,3,2004-05-03,3
HSG-01893,Kalumburu,Kimberley,6,2025-03-25,5
HSG-01894,Tjuntjuntjara,Goldfields,6,1996-05-23,4
HSG-01895,Tjuntjuntjara,Goldfields,5,2022-10-23,8
HSG-01896,Tjuntjuntjara,Goldfields,6,2012-12-04,5
HSG-01897,Beagle Bay,Kimberley,6,2019-01-31,5
HSG-01898,Wongatha Wonganarra,Goldfields,5,2023-06-12,5
HSG-01899,Bidyadanga,Kimberley,5,2022-12-09,6
HSG-01900,Yandeyarra,Pilbara,3,1996-12-21,4
HSG-01901,Warmun,Kimberley,2,2000-08-18,3
HSG-01902,Burringurrah,Gascoyne,2,2018-05-21,6
HSG-01903,Yulga Jinna,Mid West,3,2025-12-18,6
HSG-01904,Yulga Jinna,Mid West,5,2001-12-21,2
HSG-01905,Carnarvon Reserve,Gascoyne,6,2011-04-12,7
HSG-01906,Cheeditha,Pilbara,3,2010-09-18,6
HSG-01907,Coonana,Goldfields,3,2016-11-26,6
HSG-01908,Mungullah,Mid West,2,1998-07-15,2
HSG-01909,Kalumburu,Kimberley,4,2020-01-04,5
HSG-01910,Coonana,Goldfields,4,2004-08-14,3
HSG-01911,Mungullah,Mid West,4,2023-08-07,6
HSG-01912,Kalumburu,Kimberley,5,2016-01-13,6
HSG-01913,Kalumburu,Kimberley,4,2010-10-27,8
HSG-01914,Cheeditha,Pilbara,2,2023-07-01,6
HSG-01915,Wongatha Wonganarra,Goldfields,8,2016-10-22,6
HSG-01916,Burringurrah,Gascoyne,5,2019-10-31,5
HSG-01917,Pia Wadjari,Mid West,7,1997-10-16,3
HSG-01918,Carnarvon Reserve,Gascoyne,3,2025-07-12,5
HSG-01919,Carnarvon Reserve,Gascoyne,8,2011-02-13,6
HSG-01920,Pia Wadjari,Mid West,3,2012-08-16,5
HSG-01921,Kalumburu,Kimberley,4,2007-11-29,4
HSG-01922,Mungullah,Mid West,7,2007-03-18,3
HSG-01923,Tjuntjuntjara,Goldfields,9,2012-12-20,7
HSG-01924,Beagle Bay,Kimberley,7,2013-01-16,5
HSG-01925,Wongatha Wonganarra,Goldfields,5,2009-01-22,3
HSG-01926,Carnarvon Reserve,Gascoyne,4,2014-01-30,6
HSG-01927,Beagle Bay,Kimberley,8,2008-05-19,4
HSG-01928,Cheeditha,Pilbara,4,2011-09-27,5
HSG-01929,Burringurrah,Gascoyne,2,2012-07-05,7
HSG-01930,Beagle Bay,Kimberley,3,2021-01-11,5
HSG-01931,Yandeyarra,Pilbara,4,2006-01-12,4
HSG-01932,Carnarvon Reserve,Gascoyne,5,2024-09-23,5
HSG-01933,Ardyaloon,Kimberley,4,2011-12-24,4
HSG-01934,Burringurrah,Gascoyne,6,2023-11-03,8
HSG-01935,Wongatha Wonganarra,Goldfields,5,2023-11-08,7
HSG-01936,Jigalong,Pilbara,2,2022-08-11,6
HSG-01937,Carnarvon Reserve,Gascoyne,3,1997-06-30,3
HSG-01938,Burringurrah,Gascoyne,3,2011-04-17,8
HSG-01939,Yandeyarra,Pilbara,7,2015-12-15,6
HSG-01940,Burringurrah,Gascoyne,2,2018-10-27,5
HSG-01941,Jigalong,Pilbara,6,2023-03-02,6
HSG-01942,Cheeditha,Pilbara,1,1999-11-08,4
HSG-01943,Wongatha Wonganarra,Goldfields,5,2024-09-20,6
HSG-01944,Burringurrah,Gascoyne,1,2022-12-19,5
HSG-01945,Burringurrah,Gascoyne,5,2010-06-18,7
HSG-01946,Cheeditha,Pilbara,7,2021-11-26,7
HSG-01947,Yulga Jinna,Mid West,3,2002-12-29,2
HSG-01948,Kalumburu,Kimberley,4,2024-06-24,7
HSG-01949,Beagle Bay,Kimberley,8,2017-08-22,7
HSG-01950,Pia Wadjari,Mid West,6,2014-06-16,6
HSG-01951,Kalumburu,Kimberley,4,2018-10-17,5
HSG-01952,Mungullah,Mid West,9,2002-01-25,4
HSG-01953,Coonana,Goldfields,9,2018-12-30,5
HSG-01954,Jigalong,Pilbara,8,1999-07-17,3
HSG-01955,Wongatha Wonganarra,Goldfields,6,2001-05-18,4
HSG-01956,Coonana,Goldfields,2,2010-10-04,6
HSG-01957,Pia Wadjari,Mid West,7,2001-04-14,4
HSG-01958,Cheeditha,Pilbara,2,2023-12-01,5
HSG-01959,Yulga Jinna,Mid West,5,2015-10-12,6
HSG-01960,Ardyaloon,Kimberley,7,2020-07-12,5
HSG-01961,Yulga Jinna,Mid West,9,2022-05-29,6
HSG-01962,Mungullah,Mid West,4,2004-12-25,3
HSG-01963,Carnarvon Reserve,Gascoyne,4,2023-03-11,5
HSG-01964,Jigalong,Pilbara,7,2012-12-20,6
HSG-01965,Pia Wadjari,Mid West,2,2022-01-17,6
HSG-01966,Cheeditha,Pilbara,6,2017-02-19,8
HSG-01967,Warmun,Kimberley,7,2015-02-28,7
HSG-01968,Pia Wadjari,Mid West,5,2019-05-21,6
HSG-01969,Kalumburu,Kimberley,8,2007-04-19,3
HSG-01970,Mungullah,Mid West,4,2005-06-09,4
HSG-01971,Yandeyarra,Pilbara,6,2013-07-20,8
HSG-01972,Yulga Jinna,Mid West,4,2006-03-19,1
HSG-01973,Bidyadanga,Kimberley,4,2020-08-13,7
HSG-01974,Ardyaloon,Kimberley,6,2012-10-12,6
HSG-01975,Mungullah,Mid West,4,2007-02-19,3
HSG-01976,Cheeditha,Pilbara,6,2004-09-23,4
HSG-01977,Mungullah,Mid West,10,2013-02-16,7
HSG-01978,Carnarvon Reserve,Gascoyne,4,2004-06-22,4
HSG-01979,Wakathuni,Pilbara,5,2020-11-02,5
HSG-01980,Yandeyarra,Pilbara,7,2017-01-17,6
HSG-01981,Wakathuni,Pilbara,3,2018-11-23,9
HSG-01982,Burringurrah,Gascoyne,5,2024-05-24,7
HSG-01983,Mungullah,Mid West,4,2015-06-12,6
HSG-01984,Yulga Jinna,Mid West,6,2007-11-19,2
HSG-01985,Yulga Jinna,Mid West,9,2018-04-24,8
HSG-01986,Kalumburu,Kimberley,4,2013-05-06,4
HSG-01987,Coonana,Goldfields,6,2010-12-03,6
HSG-01988,Carnarvon Reserve,Gascoyne,6,2026-01-20,6
HSG-01989,Burringurrah,Gascoyne,6,2016-11-10,8
HSG-01990,Coonana,Goldfields,6,1997-05-15,4
HSG-01991,Carnarvon Reserve,Gascoyne,8,2018-03-06,8
HSG-01992,Burringurrah,Gascoyne,10,2003-10-08,3
HSG-01993,Yandeyarra,Pilbara,6,2003-06-06,2
HSG-01994,Burringurrah,Gascoyne,6,2022-01-17,5
HSG-01995,Bidyadanga,Kimberley,9,2013-03-28,4
HSG-01996,Pia Wadjari,Mid West,1,2014-10-24,5
HSG-01997,Tjuntjuntjara,Goldfields,1,2017-09-09,7
HSG-01998,Tjuntjuntjara,Goldfields,1,2020-12-20,6
HSG-01999,Mungullah,Mid West,1,2012-05-05,5
HSG-02000,Jigalong,Pilbara,9,2025-02-01,6
HSG-02001,Yandeyarra,Pilbara,3,2011-01-20,5
HSG-02002,Wakathuni,Pilbara,5,2013-04-03,6
HSG-02003,Mungullah,Mid West,2,2011-12-02,7
HSG-02004,Burringurrah,Gascoyne,1,1999-09-26,4
HSG-02005,Beagle Bay,Kimberley,4,2022-12-03,7
HSG-02006,Beagle Bay,Kimberley,5,2005-03-03,3
HSG-02007,Cheeditha,Pilbara,3,2019-08-06,6
HSG-02008,Kalumburu,Kimberley,5,1996-03-05,4
HSG-02009,Mungullah,Mid West,4,2018-09-18,7
HSG-02010,Bidyadanga,Kimberley,4,2026-01-04,5
HSG-02011,Warmun,Kimberley,10,2002-08-06,3
HSG-02012,Bidyadanga,Kimberley,1,2022-05-16,7
HSG-02013,Warmun,Kimberley,4,2010-10-13,5
HSG-02014,Wongatha Wonganarra,Goldfields,3,2025-12-12,5
HSG-02015,Kalumburu,Kimberley,9,2011-12-18,7
HSG-02016,Carnarvon Reserve,Gascoyne,7,2008-05-09,3
HSG-02017,Tjuntjuntjara,Goldfields,2,2013-04-26,1
HSG-02018,Burringurrah,Gascoyne,3,2023-11-07,7
HSG-02019,Coonana,Goldfields,6,2018-11-08,5
HSG-02020,Ardyaloon,Kimberley,5,2008-03-11,4
HSG-02021,Pia Wadjari,Mid West,5,2016-07-04,7
HSG-02022,Yandeyarra,Pilbara,1,2016-09-22,6
HSG-02023,Yulga Jinna,Mid West,7,2016-06-15,5
HSG-02024,Carnarvon Reserve,Gascoyne,7,2014-06-26,10
HSG-02025,Bidyadanga,Kimberley,5,2019-09-23,6
HSG-02026,Pia Wadjari,Mid West,3,2011-01-16,6
HSG-02027,Burringurrah,Gascoyne,6,2023-10-26,6
HSG-02028,Wongatha Wonganarra,Goldfields,3,2020-10-20,6
HSG-02029,Mungullah,Mid West,8,2024-09-09,6
HSG-02030,Tjuntjuntjara,Goldfields,7,2018-07-04,5
HSG-02031,Wakathuni,Pilbara,7,2024-01-02,6
HSG-02032,Pia Wadjari,Mid West,3,2023-09-28,6
HSG-02033,Coonana,Goldfields,3,2009-06-17,4
HSG-02034,Coonana,Goldfields,5,2013-01-01,6
HSG-02035,Carnarvon Reserve,Gascoyne,2,2024-05-06,7
HSG-02036,Carnarvon Reserve,Gascoyne,6,1997-10-31,4
HSG-02037,Mungullah,Mid West,2,2011-06-29,5
HSG-02038,Burringurrah,Gascoyne,4,2015-01-22,6
HSG-02039,Carnarvon Reserve,Gascoyne,4,1998-05-28,2
HSG-02040,Warmun,Kimberley,4,2021-02-26,5
HSG-02041,Mungullah,Mid West,6,2011-11-01,4
HSG-02042,Tjuntjuntjara,Goldfields,9,1995-10-17,2
HSG-02043,Yulga Jinna,Mid West,8,2017-12-08,5
HSG-02044,Jigalong,Pilbara,7,2021-04-20,6
HSG-02045,Burringurrah,Gascoyne,8,2022-10-20,5
HSG-02046,Carnarvon Reserve,Gascoyne,3,2025-11-08,8
HSG-02047,Ardyaloon,Kimberley,5,2020-06-29,6
HSG-02048,Pia Wadjari,Mid West,8,2001-07-03,4
HSG-02049,Burringurrah,Gascoyne,6,2004-07-22,4
HSG-02050,Burringurrah,Gascoyne,5,2013-12-29,6
HSG-02051,Beagle Bay,Kimberley,2,2010-05-26,4
HSG-02052,Yandeyarra,Pilbara,8,2025-06-07,7
HSG-02053,Yandeyarra,Pilbara,5,2019-09-27,6
HSG-02054,Jigalong,Pilbara,4,2012-07-16,8
HSG-02055,Carnarvon Reserve,Gascoyne,5,2023-12-27,6
HSG-02056,Mungullah,Mid West,8,1998-11-01,4
HSG-02057,Ardyaloon,Kimberley,8,2009-03-16,3
HSG-02058,Pia Wadjari,Mid West,9,2011-05-23,5
HSG-02059,Yulga Jinna,Mid West,4,2007-02-20,2
HSG-02060,Wongatha Wonganarra,Goldfields,4,2002-05-09,4
HSG-02061,Coonana,Goldfields,4,2022-07-12,5
HSG-02062,Pia Wadjari,Mid West,7,2010-08-10,6
HSG-02063,Burringurrah,Gascoyne,6,2012-09-25,4
HSG-02064,Pia Wadjari,Mid West,3,2011-02-04,9
HSG-02065,Kalumburu,Kimberley,3,2025-10-25,8
HSG-02066,Burringurrah,Gascoyne,4,2024-01-13,6
HSG-02067,Pia Wadjari,Mid West,7,2022-09-19,8
HSG-02068,Burringurrah,Gascoyne,5,2011-06-10,5
HSG-02069,Mungullah,Mid West,5,2021-01-03,6
HSG-02070,Wakathuni,Pilbara,7,2014-10-20,6
HSG-02071,Jigalong,Pilbara,6,2015-07-28,8
HSG-02072,Mungullah,Mid West,6,2016-06-01,6
HSG-02073,Pia Wadjari,Mid West,2,2002-10-06,1
HSG-02074,Jigalong,Pilbara,6,2016-06-12,5
HSG-02075,Warmun,Kimberley,4,2022-03-03,6
HSG-02076,Jigalong,Pilbara,5,2011-04-12,8
HSG-02077,Pia Wadjari,Mid West,5,2005-02-03,4
HSG-02078,Yandeyarra,Pilbara,7,2025-11-27,5
HSG-02079,Tjuntjuntjara,Goldfields,6,2021-03-02,5
HSG-02080,Carnarvon Reserve,Gascoyne,4,2023-12-09,6
HSG-02081,Mungullah,Mid West,5,2019-03-31,6
HSG-02082,Carnarvon Reserve,Gascoyne,4,1999-01-24,2
HSG-02083,Tjuntjuntjara,Goldfields,4,2024-08-17,7
HSG-02084,Coonana,Goldfields,4,2022-06-03,5
HSG-02085,Warmun,Kimberley,7,2000-04-09,4
HSG-02086,Kalumburu,Kimberley,2,2022-08-16,5
HSG-02087,Kalumburu,Kimberley,4,2011-03-09,4
HSG-02088,Beagle Bay,Kimberley,5,2015-03-13,6
HSG-02089,Wongatha Wonganarra,Goldfields,5,2011-09-16,6
HSG-02090,Yulga Jinna,Mid West,9,2023-03-13,5
HSG-02091,Tjuntjuntjara,Goldfields,6,2022-03-29,5
HSG-02092,Wakathuni,Pilbara,3,2001-06-01,4
HSG-02093,Wakathuni,Pilbara,4,2016-01-06,6
HSG-02094,Carnarvon Reserve,Gascoyne,10,2012-01-17,4
HSG-02095,Wongatha Wonganarra,Goldfields,4,2012-11-29,5
HSG-02096,Jigalong,Pilbara,6,2013-02-05,6
HSG-02097,Wakathuni,Pilbara,8,2000-11-07,1
HSG-02098,Yulga Jinna,Mid West,1,2015-05-17,5
HSG-02099,Mungullah,Mid West,7,2013-09-10,3
HSG-02100,Ardyaloon,Kimberley,1,2015-12-22,7
HSG-02101,Mungullah,Mid West,6,2001-05-04,4
HSG-02102,Mungullah,Mid West,3,2009-08-12,4
HSG-02103,Kalumburu,Kimberley,5,2004-11-01,4
